parentMANR;childMANR;childAnrede;childTitel;childVorname;childNachname;childTitelLang;BAEH_Referenzwert;BAEH_Messwert;RgbColorCode;childHeader
90190;93874;Herr;FB;Vorname_1268;Nachname_1268;Finanzberater;3358;926;150,54,52;Organisation von Finanzberater Nachname_1268
80326;83954;Herr;TL;Vorname_1269;Nachname_1269;Teamleiter;122799;85549;150,54,52;Organisation von Teamleiter Nachname_1269
70211;55898;Herr;TL;Vorname_1270;Nachname_1270;Teamleiter;176808;125410;150,54,52;Organisation von Teamleiter Nachname_1270
21580;84660;Herr;FB;Vorname_1271;Nachname_1271;Finanzberater;119720;157780;0,90,50;Organisation von Finanzberater Nachname_1271
62539;63045;Herr;FB;Vorname_1272;Nachname_1272;Finanzberater;62070;51674;150,54,52;Organisation von Finanzberater Nachname_1272
84681;20137;Herr;FB;Vorname_1273;Nachname_1273;Finanzberater;20829;29888;0,90,50;Organisation von Finanzberater Nachname_1273
45414;38304;Frau;FB;Vorname_1274;Nachname_1274;Finanzberater;78232;63904;150,54,52;Organisation von Finanzberater Nachname_1274
69102;62446;Herr;FB;Vorname_1275;Nachname_1275;Finanzberater;105908;97377;150,54,52;Organisation von Finanzberater Nachname_1275
20928;51869;Herr;FB;Vorname_1276;Nachname_1276;Finanzberater;53275;55527;0,90,50;Organisation von Finanzberater Nachname_1276
20989;62705;Herr;FT;Vorname_1277;Nachname_1277;Finanzberater Trainee;2542;1547;150,54,52;Organisation von Finanzberater Trainee Nachname_1277
43827;16479;Herr;TL;Vorname_1278;Nachname_1278;Teamleiter;44531;5543;150,54,52;Organisation von Teamleiter Nachname_1278
20848;22055;Herr;FB;Vorname_1279;Nachname_1279;Finanzberater;28044;8106;150,54,52;Organisation von Finanzberater Nachname_1279
84046;15235;Herr;TL;Vorname_1280;Nachname_1280;Teamleiter;98036;71498;150,54,52;Organisation von Teamleiter Nachname_1280
75249;71043;Herr;FB;Vorname_1281;Nachname_1281;Finanzberater;78434;35417;150,54,52;Organisation von Finanzberater Nachname_1281
17542;51276;Frau;FT;Vorname_1282;Nachname_1282;Finanzberater Trainee;3594;1458;150,54,52;Organisation von Finanzberater Trainee Nachname_1282
88378;67122;Frau;FB;Vorname_1283;Nachname_1283;Finanzberater;262239;203486;150,54,52;Organisation von Finanzberater Nachname_1283
45040;61364;Herr;TM;Vorname_1284;Nachname_1284;Teammanager;269576;117034;150,54,52;Organisation von Teammanager Nachname_1284
62707;21627;Herr;BA;Vorname_1285;Nachname_1285;Beraterassistent;4051;2193;150,54,52;Organisation von Beraterassistent Nachname_1285
11045;12973;Herr;TM;Vorname_1286;Nachname_1286;Teammanager;461678;429269;150,54,52;Organisation von Teammanager Nachname_1286
80309;44139;Herr;TL;Vorname_1287;Nachname_1287;Teamleiter;31233;39231;0,90,50;Organisation von Teamleiter Nachname_1287
37116;35675;Herr;TL;Vorname_1288;Nachname_1288;Teamleiter;158886;96774;150,54,52;Organisation von Teamleiter Nachname_1288
96092;92446;Herr;FB;Vorname_1289;Nachname_1289;Finanzberater;129655;126987;150,54,52;Organisation von Finanzberater Nachname_1289
83468;96092;Herr;TL;Vorname_1290;Nachname_1290;Teamleiter;300147;204857;150,54,52;Organisation von Teamleiter Nachname_1290
62232;62308;Herr;TL;Vorname_1291;Nachname_1291;Teamleiter;182231;205335;0,90,50;Organisation von Teamleiter Nachname_1291
41477;17802;Herr;BAVM;Vorname_1292;Nachname_1292;Manager bAV;172868;179547;0,90,50;Organisation von Manager bAV Nachname_1292
42036;41956;Herr;FB;Vorname_1293;Nachname_1293;Finanzberater;55250;34483;150,54,52;Organisation von Finanzberater Nachname_1293
65356;46979;Herr;FB;Vorname_1294;Nachname_1294;Finanzberater;20232;12735;150,54,52;Organisation von Finanzberater Nachname_1294
81469;79764;Herr;FT;Vorname_1295;Nachname_1295;Finanzberater Trainee;4851;2967;150,54,52;Organisation von Finanzberater Trainee Nachname_1295
95924;47273;Herr;TL;Vorname_1296;Nachname_1296;Teamleiter;50488;37824;150,54,52;Organisation von Teamleiter Nachname_1296
48095;48352;Herr;TM;Vorname_1297;Nachname_1297;Teammanager;356451;257807;150,54,52;Organisation von Teammanager Nachname_1297
49049;19879;Herr;FB;Vorname_1298;Nachname_1298;Finanzberater;37815;39444;0,90,50;Organisation von Finanzberater Nachname_1298
77778;55007;Herr;FB;Vorname_1299;Nachname_1299;Finanzberater;48353;79163;0,90,50;Organisation von Finanzberater Nachname_1299
42050;47939;Herr;FB;Vorname_1300;Nachname_1300;Finanzberater;29851;16981;150,54,52;Organisation von Finanzberater Nachname_1300
11045;77997;Herr;FB;Vorname_1301;Nachname_1301;Finanzberater;81645;43549;150,54,52;Organisation von Finanzberater Nachname_1301
62308;14644;Herr;FB;Vorname_1302;Nachname_1302;Finanzberater;17661;19998;0,90,50;Organisation von Finanzberater Nachname_1302
49049;52318;Herr;TL;Vorname_1303;Nachname_1303;Teamleiter;63286;41760;150,54,52;Organisation von Teamleiter Nachname_1303
79472;79828;Herr;FB;Vorname_1304;Nachname_1304;Finanzberater;22092;13263;150,54,52;Organisation von Finanzberater Nachname_1304
51802;22350;Frau;TL;Vorname_1305;Nachname_1305;Teamleiter;50538;56294;0,90,50;Organisation von Teamleiter Nachname_1305
40237;59062;Herr;FB;Vorname_1306;Nachname_1306;Finanzberater;129936;42506;150,54,52;Organisation von Finanzberater Nachname_1306
40788;47887;Herr;FB;Vorname_1307;Nachname_1307;Finanzberater;46482;68204;0,90,50;Organisation von Finanzberater Nachname_1307
62508;62905;Herr;TL;Vorname_1308;Nachname_1308;Teamleiter;152630;107849;150,54,52;Organisation von Teamleiter Nachname_1308
41437;46341;Herr;TM;Vorname_1309;Nachname_1309;Teammanager;923744;693157;150,54,52;Organisation von Teammanager Nachname_1309
45040;77010;Herr;MG;Vorname_1310;Nachname_1310;Manager;1508694;944421;150,54,52;Organisation von Manager Nachname_1310
88455;78775;Frau;BA;Vorname_1311;Nachname_1311;Beraterassistent;11504;616;150,54,52;Organisation von Beraterassistent Nachname_1311
78361;78406;Herr;FT;Vorname_1312;Nachname_1312;Finanzberater Trainee;23160;64385;0,90,50;Organisation von Finanzberater Trainee Nachname_1312
30331;30359;Herr;FB;Vorname_1313;Nachname_1313;Finanzberater;20188;27950;0,90,50;Organisation von Finanzberater Nachname_1313
92164;85173;Herr;FB;Vorname_1314;Nachname_1314;Finanzberater;74889;44476;150,54,52;Organisation von Finanzberater Nachname_1314
50608;79568;Herr;FB;Vorname_1315;Nachname_1315;Finanzberater;20512;24431;0,90,50;Organisation von Finanzberater Nachname_1315
97515;50233;Frau;FB;Vorname_1316;Nachname_1316;Finanzberater;91407;32417;150,54,52;Organisation von Finanzberater Nachname_1316
74461;97864;Herr;BAVM;Vorname_1317;Nachname_1317;Manager bAV;153375;105240;150,54,52;Organisation von Manager bAV Nachname_1317
45937;47263;Herr;TL;Vorname_1318;Nachname_1318;Teamleiter;109022;75379;150,54,52;Organisation von Teamleiter Nachname_1318
43827;95759;Frau;TL;Vorname_1319;Nachname_1319;Teamleiter;60088;16008;150,54,52;Organisation von Teamleiter Nachname_1319
21580;20848;Herr;MG;Vorname_1320;Nachname_1320;Manager;1090132;914087;150,54,52;Organisation von Manager Nachname_1320
20848;62539;Frau;TM;Vorname_1321;Nachname_1321;Teammanager;579507;516969;150,54,52;Organisation von Teammanager Nachname_1321
86681;78233;Herr;TL;Vorname_1322;Nachname_1322;Teamleiter;114907;47050;150,54,52;Organisation von Teamleiter Nachname_1322
66850;89502;Herr;FB;Vorname_1323;Nachname_1323;Finanzberater;79364;58299;150,54,52;Organisation von Finanzberater Nachname_1323
18898;60836;Herr;FB;Vorname_1324;Nachname_1324;Finanzberater;11174;11400;0,90,50;Organisation von Finanzberater Nachname_1324
80309;43319;Herr;FB;Vorname_1325;Nachname_1325;Finanzberater;121187;74679;150,54,52;Organisation von Finanzberater Nachname_1325
44631;38062;Frau;BA;Vorname_1326;Nachname_1326;Beraterassistent;8489;2202;150,54,52;Organisation von Beraterassistent Nachname_1326
21580;21834;Herr;FB;Vorname_1327;Nachname_1327;Finanzberater;83950;51556;150,54,52;Organisation von Finanzberater Nachname_1327
56383;51117;Herr;TL;Vorname_1328;Nachname_1328;Teamleiter;89862;100311;0,90,50;Organisation von Teamleiter Nachname_1328
43023;40650;Frau;FB;Vorname_1329;Nachname_1329;Finanzberater;73640;39368;150,54,52;Organisation von Finanzberater Nachname_1329
49998;51647;Frau;FB;Vorname_1330;Nachname_1330;Finanzberater;33223;15212;150,54,52;Organisation von Finanzberater Nachname_1330
45414;46543;Frau;FB;Vorname_1331;Nachname_1331;Finanzberater;38043;74432;0,90,50;Organisation von Finanzberater Nachname_1331
72949;40575;Herr;TL;Vorname_1332;Nachname_1332;Teamleiter;96764;99800;0,90,50;Organisation von Teamleiter Nachname_1332
13315;62046;Herr;TL;Vorname_1333;Nachname_1333;Teamleiter;144845;116398;150,54,52;Organisation von Teamleiter Nachname_1333
50518;52662;Frau;BA;Vorname_1334;Nachname_1334;Beraterassistent;4022;3112;150,54,52;Organisation von Beraterassistent Nachname_1334
83401;14345;Herr;FB;Vorname_1335;Nachname_1335;Finanzberater;49778;21223;150,54,52;Organisation von Finanzberater Nachname_1335
65340;19716;Herr;FB;Vorname_1336;Nachname_1336;Finanzberater;30798;28291;150,54,52;Organisation von Finanzberater Nachname_1336
95933;94449;Frau;FB;Vorname_1337;Nachname_1337;Finanzberater;2668;10016;0,90,50;Organisation von Finanzberater Nachname_1337
79472;79826;Herr;BA;Vorname_1338;Nachname_1338;Beraterassistent;6884;274;150,54,52;Organisation von Beraterassistent Nachname_1338
81469;79501;Herr;FB;Vorname_1339;Nachname_1339;Finanzberater;46156;23017;150,54,52;Organisation von Finanzberater Nachname_1339
17464;46372;Herr;FB;Vorname_1340;Nachname_1340;Finanzberater;16083;15563;150,54,52;Organisation von Finanzberater Nachname_1340
45562;46594;Herr;TL;Vorname_1341;Nachname_1341;Teamleiter;115242;96568;150,54,52;Organisation von Teamleiter Nachname_1341
61818;15772;Frau;BAA;Vorname_1342;Nachname_1342;Beraterassistent in Ausbildung;4161;3125;150,54,52;Organisation von Beraterassistent in Ausbildung Nachname_1342
20862;20999;Herr;FB;Vorname_1343;Nachname_1343;Finanzberater;20087;18622;150,54,52;Organisation von Finanzberater Nachname_1343
17542;46180;Herr;TL;Vorname_1344;Nachname_1344;Teamleiter;93654;60291;150,54,52;Organisation von Teamleiter Nachname_1344
81737;88410;Herr;TL;Vorname_1345;Nachname_1345;Teamleiter;126344;50451;150,54,52;Organisation von Teamleiter Nachname_1345
93928;94608;Herr;FB;Vorname_1346;Nachname_1346;Finanzberater;18373;9260;150,54,52;Organisation von Finanzberater Nachname_1346
42350;41291;Herr;FB;Vorname_1347;Nachname_1347;Finanzberater;43119;18000;150,54,52;Organisation von Finanzberater Nachname_1347
66823;65367;Herr;FB;Vorname_1348;Nachname_1348;Finanzberater;60903;111093;0,90,50;Organisation von Finanzberater Nachname_1348
14066;64921;Herr;FB;Vorname_1349;Nachname_1349;Finanzberater;17597;4713;150,54,52;Organisation von Finanzberater Nachname_1349
11045;98720;Herr;FB;Vorname_1350;Nachname_1350;Finanzberater;34525;37227;0,90,50;Organisation von Finanzberater Nachname_1350
36392;14266;Herr;TL;Vorname_1351;Nachname_1351;Teamleiter;43531;67576;0,90,50;Organisation von Teamleiter Nachname_1351
96247;57346;Frau;FB;Vorname_1352;Nachname_1352;Finanzberater;3746;5205;0,90,50;Organisation von Finanzberater Nachname_1352
46341;46474;Herr;TL;Vorname_1353;Nachname_1353;Teamleiter;84058;72987;150,54,52;Organisation von Teamleiter Nachname_1353
74360;76247;Herr;FB;Vorname_1354;Nachname_1354;Finanzberater;28886;24240;150,54,52;Organisation von Finanzberater Nachname_1354
89069;97098;Herr;FB;Vorname_1355;Nachname_1355;Finanzberater;56678;42176;150,54,52;Organisation von Finanzberater Nachname_1355
63097;51794;Frau;FB;Vorname_1356;Nachname_1356;Finanzberater;58529;55002;150,54,52;Organisation von Finanzberater Nachname_1356
51400;52453;Herr;BA;Vorname_1357;Nachname_1357;Beraterassistent;360;170;150,54,52;Organisation von Beraterassistent Nachname_1357
74000;74431;Frau;FB;Vorname_1358;Nachname_1358;Finanzberater;8362;8932;0,90,50;Organisation von Finanzberater Nachname_1358
79208;79287;Herr;TL;Vorname_1359;Nachname_1359;Teamleiter;131877;154797;0,90,50;Organisation von Teamleiter Nachname_1359
60884;14916;Herr;TL;Vorname_1360;Nachname_1360;Teamleiter;72724;138519;0,90,50;Organisation von Teamleiter Nachname_1360
96247;63369;Herr;FB;Vorname_1361;Nachname_1361;Finanzberater;36349;38732;0,90,50;Organisation von Finanzberater Nachname_1361
66893;99514;Herr;TL;Vorname_1362;Nachname_1362;Teamleiter;236079;165745;150,54,52;Organisation von Teamleiter Nachname_1362
35787;36646;Herr;FB;Vorname_1363;Nachname_1363;Finanzberater;71356;75181;0,90,50;Organisation von Finanzberater Nachname_1363
80210;80230;Herr;FB;Vorname_1364;Nachname_1364;Finanzberater;123912;81682;150,54,52;Organisation von Finanzberater Nachname_1364
86603;86765;Herr;FB;Vorname_1365;Nachname_1365;Finanzberater;144540;122364;150,54,52;Organisation von Finanzberater Nachname_1365
36584;31771;Herr;FB;Vorname_1366;Nachname_1366;Finanzberater;98977;70615;150,54,52;Organisation von Finanzberater Nachname_1366
36392;10854;Herr;TL;Vorname_1367;Nachname_1367;Teamleiter;300623;129499;150,54,52;Organisation von Teamleiter Nachname_1367
86603;77918;Herr;FT;Vorname_1368;Nachname_1368;Finanzberater Trainee;4;0;150,54,52;Organisation von Finanzberater Trainee Nachname_1368
78361;78298;Frau;FT;Vorname_1369;Nachname_1369;Finanzberater Trainee;13384;9817;150,54,52;Organisation von Finanzberater Trainee Nachname_1369
96765;63526;Herr;FB;Vorname_1370;Nachname_1370;Finanzberater;132228;120082;150,54,52;Organisation von Finanzberater Nachname_1370
37146;36671;Herr;FT;Vorname_1371;Nachname_1371;Finanzberater Trainee;11693;943;150,54,52;Organisation von Finanzberater Trainee Nachname_1371
41437;47332;Herr;TL;Vorname_1372;Nachname_1372;Teamleiter;75124;58362;150,54,52;Organisation von Teamleiter Nachname_1372
71934;79357;Herr;TL;Vorname_1373;Nachname_1373;Teamleiter;204294;111199;150,54,52;Organisation von Teamleiter Nachname_1373
62232;62679;Herr;FB;Vorname_1374;Nachname_1374;Finanzberater;135132;118246;150,54,52;Organisation von Finanzberater Nachname_1374
81674;98811;Herr;TL;Vorname_1375;Nachname_1375;Teamleiter;120927;59374;150,54,52;Organisation von Teamleiter Nachname_1375
31813;31846;Herr;FB;Vorname_1376;Nachname_1376;Finanzberater;20973;14917;150,54,52;Organisation von Finanzberater Nachname_1376
37027;37484;Herr;TL;Vorname_1377;Nachname_1377;Teamleiter;217953;126050;150,54,52;Organisation von Teamleiter Nachname_1377
37484;31833;Frau;BA;Vorname_1378;Nachname_1378;Beraterassistent;1503;601;150,54,52;Organisation von Beraterassistent Nachname_1378
35151;37027;Herr;TM;Vorname_1379;Nachname_1379;Teammanager;457376;318959;150,54,52;Organisation von Teammanager Nachname_1379
80207;92264;Herr;FB;Vorname_1380;Nachname_1380;Finanzberater;28794;29460;0,90,50;Organisation von Finanzberater Nachname_1380
61364;62348;Frau;FB;Vorname_1381;Nachname_1381;Finanzberater;14741;12566;150,54,52;Organisation von Finanzberater Nachname_1381
17464;47174;Herr;FB;Vorname_1382;Nachname_1382;Finanzberater;19716;5519;150,54,52;Organisation von Finanzberater Nachname_1382
78361;78372;Herr;FT;Vorname_1383;Nachname_1383;Finanzberater Trainee;29410;12508;150,54,52;Organisation von Finanzberater Trainee Nachname_1383
66850;83229;Herr;TL;Vorname_1384;Nachname_1384;Teamleiter;85651;60453;150,54,52;Organisation von Teamleiter Nachname_1384
52399;52599;Frau;FT;Vorname_1385;Nachname_1385;Finanzberater Trainee;7572;1075;150,54,52;Organisation von Finanzberater Trainee Nachname_1385
65396;16507;Herr;FT;Vorname_1386;Nachname_1386;Finanzberater Trainee;7880;4421;150,54,52;Organisation von Finanzberater Trainee Nachname_1386
36867;36969;Herr;FB;Vorname_1387;Nachname_1387;Finanzberater;25286;12902;150,54,52;Organisation von Finanzberater Nachname_1387
45414;39326;Herr;TL;Vorname_1388;Nachname_1388;Teamleiter;87521;58150;150,54,52;Organisation von Teamleiter Nachname_1388
51781;52555;Herr;FB;Vorname_1389;Nachname_1389;Finanzberater;96313;60489;150,54,52;Organisation von Finanzberater Nachname_1389
1081;36733;Herr;TL;Vorname_1390;Nachname_1390;Teamleiter;87843;121538;0,90,50;Organisation von Teamleiter Nachname_1390
72299;79252;Herr;MG;Vorname_1391;Nachname_1391;Manager;1112179;771572;150,54,52;Organisation von Manager Nachname_1391
50094;50618;Herr;FB;Vorname_1392;Nachname_1392;Finanzberater;201620;141013;150,54,52;Organisation von Finanzberater Nachname_1392
64427;98689;Herr;FB;Vorname_1393;Nachname_1393;Finanzberater;35382;21375;150,54,52;Organisation von Finanzberater Nachname_1393
83954;79637;Herr;FB;Vorname_1394;Nachname_1394;Finanzberater;21681;12885;150,54,52;Organisation von Finanzberater Nachname_1394
68224;52529;Frau;FT;Vorname_1395;Nachname_1395;Finanzberater Trainee;13569;7309;150,54,52;Organisation von Finanzberater Trainee Nachname_1395
10854;14231;Herr;FB;Vorname_1396;Nachname_1396;Finanzberater;11400;10166;150,54,52;Organisation von Finanzberater Nachname_1396
80210;82210;Herr;FB;Vorname_1397;Nachname_1397;Finanzberater;3486;141;150,54,52;Organisation von Finanzberater Nachname_1397
80210;94954;Frau;FB;Vorname_1398;Nachname_1398;Finanzberater;9809;3153;150,54,52;Organisation von Finanzberater Nachname_1398
51781;50422;Herr;TL;Vorname_1399;Nachname_1399;Teamleiter;80691;43985;150,54,52;Organisation von Teamleiter Nachname_1399
43023;48481;Herr;FB;Vorname_1400;Nachname_1400;Finanzberater;36321;33644;150,54,52;Organisation von Finanzberater Nachname_1400
86603;86744;Herr;FB;Vorname_1401;Nachname_1401;Finanzberater;38349;19070;150,54,52;Organisation von Finanzberater Nachname_1401
43827;43395;Herr;TL;Vorname_1402;Nachname_1402;Teamleiter;31236;24169;150,54,52;Organisation von Teamleiter Nachname_1402
88455;50608;Herr;TL;Vorname_1403;Nachname_1403;Teamleiter;238163;237918;150,54,52;Organisation von Teamleiter Nachname_1403
21536;21658;Herr;FB;Vorname_1404;Nachname_1404;Finanzberater;12219;9014;150,54,52;Organisation von Finanzberater Nachname_1404
72299;79208;Herr;TM;Vorname_1405;Nachname_1405;Teammanager;480944;470539;150,54,52;Organisation von Teammanager Nachname_1405
72949;49231;Frau;FINM;Vorname_1406;Nachname_1406;Finanzierungsmanager;82143;2143;150,54,52;Organisation von Finanzierungsmanager Nachname_1406
95933;57265;Herr;FB;Vorname_1407;Nachname_1407;Finanzberater;25928;37817;0,90,50;Organisation von Finanzberater Nachname_1407
79342;76641;Frau;FB;Vorname_1408;Nachname_1408;Finanzberater;39692;19271;150,54,52;Organisation von Finanzberater Nachname_1408
36649;31827;Herr;FB;Vorname_1409;Nachname_1409;Finanzberater;30632;38807;0,90,50;Organisation von Finanzberater Nachname_1409
77010;75709;Herr;FB;Vorname_1410;Nachname_1410;Finanzberater;50535;37682;150,54,52;Organisation von Finanzberater Nachname_1410
80207;83943;Herr;FINM;Vorname_1411;Nachname_1411;Finanzierungsmanager;15142;13043;150,54,52;Organisation von Finanzierungsmanager Nachname_1411
70980;93219;Herr;TL;Vorname_1412;Nachname_1412;Teamleiter;236038;191928;150,54,52;Organisation von Teamleiter Nachname_1412
40662;13779;Herr;FB;Vorname_1413;Nachname_1413;Finanzberater;51055;31227;150,54,52;Organisation von Finanzberater Nachname_1413
37027;15017;Herr;FB;Vorname_1414;Nachname_1414;Finanzberater;56939;43425;150,54,52;Organisation von Finanzberater Nachname_1414
;;;;;;;;;;
